video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"VDkbQhhPxVo","Ախթամար, Սերիա 131 / Akhtamar","2021-03-16T19:30:03Z","UC_yoNMPdmbZFK-ctvNJ_2Kg","PanArmenian TV","1","21.17.03","ելենա արշակյան|yelena arshakyan","252313","2177","281","542","https://i.ytimg.com/vi/VDkbQhhPxVo/default.jpg","False","False","Follow Armenia TV on social platforms:Instagram: https://www.instagram.com/armeniatv.official/Facebook: https://www.facebook.com/ArmeniaTVMain/#Ախթամար #Akhtamar #Axtamar #ATV #PanArmenianTV"
"yAuDpsgiOvA","LINDEMANN - Live in Moscow (Out May 21)","2021-03-15T19:15:13Z","UCbQporZxQlCjFDcxrWUX7BA","Lindemann Official","10","21.17.03","Lindemann|Rammstein|Till Lindemann|Steh Auf|F & M|Peter Tägtgren|Lindemann Official","298636","19456","540","0","https://i.ytimg.com/vi/yAuDpsgiOvA/default.jpg","True","False","Out May 21: https://lindemann.lnk.to/LiveinMoscowDirected by Serghey Greyhttp://www.lindemann.bandhttps://www.instagram.com/lindemannofficial/https://www.facebook.com/Lindemann#LINDEMANN #LIVEINMOSCOW"
"N2zJq2NWtBI","ПОЛИЦИЯ ЗАБРАЛА ШКОЛЬНИКА В ДЕТСКИЙ ДОМ. ПРАНК НАД ШКОЛЬНИКОМ","2021-03-16T12:00:09Z","UC5Ob2zi4pkJfra-kdcmG99w","Vashchenko Live","22","21.17.03","полиция|полиция забрала|полиция забрала школьника|школьник|детский дом|школьник в детский дом|пранк|prank|ghfyr|пранк над|пранк над школьником|манифест|декстер|фильм|сериал|ващенко|макс ващенко|ПОЛИЦИЯ ЗАБРАЛА ШКОЛЬНИКА|ПРАНК НАД ШКОЛЬНИКОМ|ПРАНК НАД|ШКОЛЬНИК|ПОЛИЦИЯ|розыгрыш|разыграл школьника|забрали в детский дом","339002","34703","416","1739","https://i.ytimg.com/vi/N2zJq2NWtBI/default.jpg","False","False","ПОЛИЦИЯ ЗАБРАЛА ШКОЛЬНИКА В ДЕТСКИЙ ДОМ. ПРАНК НАД ШКОЛЬНИКОМЗарабатывай вместе со мной на авалоне: https://avalon.ltd/?ref=vaschenkolМОМЕНТ С ПОХИЩЕНИЕМ МОЕЙ СЕСТРЫ В ИСТОРИЯХ МОЕГО ИНСТАГРАМА: https://www.instagram.com/max_vashchenkoВОТКНУЛ НОЖ В МАНЬЯКА В МОЕМ ТЕЛЕГРАМЕ:  https://tlgg.ru/vashchenko_maxЯ ВКОНТАКТЕ: https://vk.com/max.vashchenko/Я В ТИК-ТОКЕ: http://vm.tiktok.com/8NQdKh/ОФИЦИАЛЬНАЯ ГРУППА ВК: https://vk.com/vashchenkopubПОДПИСЫВАЙСЯ ВКОНТАКТЕ : https://vk.com/max.vashchenkoМОЙ ВТОРОЙ КАНАЛ: https://www.youtube.com/channel/UC5Ob2zi4pkJfra-kdcmG99w::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::Реклама/Сотрудничество: k1noman@mail.ru::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::МОИ ВИДЕО - https://www.youtube.com/channel/UCqtzZMiZ5Bng7HCxI6154gg?sub_confirmation=1"
"r6CUcqbVEuI","Конец света: соседние с Казахстаном страны накрыла смертоносная песчаная буря","2021-03-15T14:59:56Z","UCW_q74Noz35H7H39aoY4Vog","Телеканал Астана / Astana TV","25","21.17.03","Телеканал Астана|Астана ТВ","211987","1514","86","581","https://i.ytimg.com/vi/r6CUcqbVEuI/default.jpg","False","False",""
"jWoHpSgdOFE","Как тубсанаторий стал дворцом кума Путина | УТРО | 17.03.21","2021-03-17T08:43:56Z","UCBG57608Hukev3d0d-gvLhQ","Настоящее Время","25","21.17.03","настоящее время|прямой эфир|утро|новости|путин|дворец|твиттер|телеграм|блокировка","47107","1615","121","76","https://i.ytimg.com/vi/jWoHpSgdOFE/default.jpg","False","False","0:00 - Главные новости к УТРУ. 4:55 - Роскомнадзор обещает через месяц заблокировать Twitter. 6:03 - Управляющий партнер компании Notamedia Сергей Оселедько о том, сможет ли Роскомнадзор заблокировать Twitter. 12:08 - Следственный комитет Беларуси заявил о завершении расследования маршей студентов. 15:26 - В Украине не будут приостанавливать вакцинацию препаратом Covishield от AstraZeneca.  17:37 - Инфекционист Федор Лапий о том, почему в Украине увеличили интервал между первой и второй дозами Covishield.   24:43 - Обновленный выпуск новостей. 28:21 - Александр Лукашенко хочет привлекать инвестиции в IT-сферу в Беларуси.  32:48 - Технический директор компании Aventusit Павел Богданов о реальном положении дел в белорусской IT-сфере и переводе офиса в Украину. 38:13 - Почему европейские страны приостанавливают вакцинацию препаратом AstraZeneca. 40:29 - Биофизик Семен Есилевский о приостановке вакцинации препаратом AstraZeneca. 47:53 - Обновленный выпуск новостей. 51:25 - Как подконтрольные России власти Крыма отмечали семилетнюю годовщину референдума. 52:39 - Крымскотатарский активист Заир Смедляев о том, как изменилась жизнь в Крыму после аннексии полуострова. 1:02:09 - Кум президента России Владимира Путина, депутат Верховной Рады Виктор Медведчук оспаривает украинские санкции против него.  1:02:53 - Расследование проекта Крым.Реалии о дворце Медведчука в аннексированном Крыму. #Путин #Twitter #новости"
"8Kgi1EOxCDw","ЧП: 16 марта 2021 года","2021-03-16T11:38:30Z","UCsA_vkmuyIRlYYXeJueyIJQ","НТВ","25","21.17.03","NTV|ДТП с пьяным мальчиком|МВД|Мосгорсуд|НТВ|Нижегородская область|ППС|Татарстан|ЧП все выпуски|ЧП на НТВ|аресты|ведьма|взятки|волкособ|забил насмерть молотком|задержание|коронавирус|кража|криминал|майор|нападение с молотком|неадекваты|оборотни в погонах|полиция|приговоры|программа ЧП|психи|психоз|пьяных мальчик|расследования|сертификат о прививках|суды|убийство|убийство по неосторожности|шиза|шизофрения|этанол","506503","2565","323","976","https://i.ytimg.com/vi/8Kgi1EOxCDw/default.jpg","False","False","00:00 Выпуск 00:13 Необъяснимая жестокость: полицейские задержали мужчину, который молотком изуродовал прохожего. Момент убийства попал в объектив камеры видеонаблюдения.01:28 Обсудят вердикт: в Мосгорсуде прокурор озвучит, какого наказания заслуживает бывший прапорщик, открывший огонь по сотрудникам ОСБ. 05:08 Более 20 лет семья героя Дениса Чушкина, погибшего во время спецоперации на Северном Кавказе, не может получить его награду.09:30 В Кировской области начали судить бывшего полицейского, который сбил мальчика на велосипеде. Эксперт позже пришел к выводу, что в крови ребенка был алкоголь, но сумел избежать тюремного заключения.13:05 В общем порядке: главу небольшого поселения в Татарстане судят по обвинению в убийстве по неосторожности. Мужчина, охотясь на лису, случайно застрелил местную жительницу.16:55 Подделывал сертификаты: москвич создал нелегальный бизнес по производству и продаже сертификатов о вакцинации от коронавируса.17:58 Опасный гибрид: в Нижегородской области по одному из поселков свободно разгуливает волкособ.21:29 В Подмосковье полицейские задержали домработницу, которая украла у хозяйки около миллиона рублей.Обо всем, что происходит сегодня: https://www.youtube.com/channel/UCRHhScZmH-SfBin8tbTixPAВыпуски в плейлисте: https://www.youtube.com/playlist?list=PLSgy-gJ-dkS_YzHqW_ES5DPIWZzp83cWrhttp://www.ntv.ru/video/click1999375/?catid=4&vcid=1999375&vcver=0"
"wjddrjUkwiQ","Սարի Աղջիկ, Սերիա 89 / Sari Aghjik","2021-03-16T17:30:07Z","UC_yoNMPdmbZFK-ctvNJ_2Kg","PanArmenian TV","1","21.17.03","սարի աղջիկ|դիանա գրիգորյան|նռան հատիկ|անհասցե ծնվածները|sari axchik|sari axjik|sari aghjik|diana grigoryan|nran hatik|anhasce cnvacner@|anhasce tsnvatsner@","238480","2372","227","274","https://i.ytimg.com/vi/wjddrjUkwiQ/default.jpg","False","False","Follow Armenia TV on social platforms:Instagram: https://www.instagram.com/armeniatv.official/Facebook: https://www.facebook.com/ArmeniaTVMain/#ՍարիԱղջիկ #ԱրմենիաՀԸ #ArmeniaTV #SariAxjika"
"Tqk-ggD-jWw","Сериал След. «Нежность к мертвым» Премьера!","2021-03-16T11:00:08Z","UCZCWol-6RuRBa3QVzR_4tnQ","Сериал След. Пятый канал","1","21.17.03","След|Сериал След|След новый сезон|смотреть след|След новые серии|След все серии|След смотреть онлайн|След сериал новые серии|след новый сезон|sled|slad|cktl|cthbfk cktl|фэс|фэс след|Ольга Копосова|Рогозина|Майский|новинки детективы|детективные сериалы|русские сериалы|детектив|криминал|смотреть бесплатно|онлайн|в хорошем качестве|пятый канал|след все серии|след новые серии|след 2021|след 5 канал|след пятый канал","147752","1976","136","271","https://i.ytimg.com/vi/Tqk-ggD-jWw/default.jpg","False","False","Студентка Жанна Осипова готовится к свиданию со своим женихом. И её совершенно не смущает, что жениха похоронили три недели назад. На следующее утро Жанну находят на кладбище.—————————————————————————► Смотри все серии сериала «След» бесплатно в хорошем качестве: https://youtube.com/playlist?list=PLLRv0VRa0HHkbL2-Q5lqEfgP9JcaslOTS———∎ След, мемы, интервью, эксклюзивные анонсы и конкурсы только здесь: https://instagram.com/detectiveclub———∎ Недавно смотришь След? Заходи на официальный сайт сериала, чтобы познакомиться с героями, их обязанностями и непростыми взаимоотношениями:https://5-tv.ru/projects/1000117/sled/———∎ Подписывайся на наши официальные каналы:След - http://youtube.com/c/Sled5tv?sub_confirmation=1Пятый Канал - https://youtube.com/5TVRussia?sub_confirmation=1—————————————————————————#СериалСлед #ПятыйКанал«След» на Пятом канале — один из самых успешных российских криминальных сериалов — это не просто набор увлекательных детективных историй. Все они объединены основной идеей — идеальных преступлений не существует. Как бы не старался злоумышленник, он всё равно оставит след, по которому его замысел будет раскрыт. Сотрудниками ФЭС очень подробно изучается материальный мир на месте преступления. Высокотехнологичная лаборатория оснащена по последнему слову техники. Это серьезный эксперимент, на который пошло МВД: если этот проект докажет свою пользу в раскрытии преступлений, такие лаборатории появятся во многих регионах России.———Режиссер: Юрий Харнас.В ролях: Ольга Копосова, Владимир Ташлыков, Евгений Кулаков, Павел Шуваев, Руслан Сасин, Сергей Коваленко, Станислав Эрклиевский, Олег Валкман, Андрей Лавров, Александра Попова, Георгий Тесля-Герасимов, Анастасия Гулимова, Анна Дюкова.—————————————————————————∎ Официальный сайт Пятого канала:Сайт - http://5-tv.ruПроекты http://5-tv.ru/projectsТелепрограмма - http://5-tv.ru/scheduleСериалы - http://5-tv.ru/filmsНовости - http://5-tv.ru/news———∎ Социальные сети:Группа VK - http://vk.com/5tvpromoМы в Facebook - http://facebook.com/5tv.ruМы в Twitter - http://twitter.com/5tvНаш Instagram - http://instagram.com/5_t"
"rHydNhSd2FQ","Шайбой в голову убило капитана молодёжки Динамо на матче с Локомотивом.Файзутдинов умер в реанимации","2021-03-16T11:45:17Z","UCu_sa2ZIHKkr5IXqUe7_VpQ","Телеканал 360","25","21.17.03","умер хоккеист|умер хоккеист файзутдинов|хоккей|умер|шайбой в голову|шайба в голову|файзутдинов|шайбой в голову убило файзутдинов|тимур файзутдинов|смерть|локомотив|динамо|динамо питер|МХЛ|кома|спорт|хоккей молодежка|тимур файзутдинов видео|телеканал 360|360 подмосковье|канал 360|360tvru","219072","3071","115","1669","https://i.ytimg.com/vi/rHydNhSd2FQ/default.jpg","False","False","⭕️Подпишитесь на канал 360: https://www.youtube.com/360tvru?sub_confirmation=1 Капитан молодёжной команды «Динамо Санкт-Петербург» Тимур Файзутдинов умер после попадания шайбы в голову. Случилось это во время встречи с ярославским Локо. На кадрах видно, как его соперник Дмитрий Тювилин разгоняется и, пытаясь попасть в ворота, бросает шайбу в забрало Тимура. Удар был таким сильным, что хоккеист сразу же схватился за голову, потерял равновесие и упал на лед. Он попытался встать, но у него не вышло из-за травмы игру пришлось остановить. Срочно вызвали медиков. Хоккеиста госпитализировали прямо со льда, с 12 марта он находился в коме, из которой так и не вышел. Тимур Файзутдинов скончался в возрасте 19 лет. В МХЛ объявили, что ближайшие матчи начнутся с минуты молчания и пройдут в память об игроке. Лига выражает соболезнования родным и близким Тимура.#Телеканал360 #скончался #хоккеист #Файзутдинов #хоккей #кузнецовамария #newsbar#дарьяомельченко #дарьярассказоваПодпишись на нас:✅Сайт -  https://360tv.ru/✅Telegram - https://t.me/tv360✅Instagram - https://www.instagram.com/mbn360/✅TikTok - https://www.tiktok.com/@360tv✅VК - https://vk.com/tv360✅FB - https://www.facebook.com/tv360/?fref=ts✅ОК -  https://ok.ru/tv360✅Twitter - https://twitter.com/360tv⭕️Присылайте свои видео через приложение «Репортер 360»!Ссылки для скачивания: iOS: https://goo.gl/cBuVLb  Android: https://goo.gl/6vSR8GПриложение 360 Android: https://play.google.com/store/apps/details?id=ru.tv360.mobile.androidПриложение 360 iOS:  http://social.360tv.ru/SPUWИсточники:https://vk.com/id142869830https://www.instagram.com/dynamospb_mhl/https://www.instagram.com/hockeycity_spb/https://vk.com/search?c%5Bper_page%5D=40&c%5Bq%5D=%D0%A2%D0%B8%D0%BC%D1%83%D1%80%20%D0%A4%D0%B0%D0%B9%D0%B7%D1%83%D1%82%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2&c%5Bsection%5D=auto&z=video-169332_456240015"
"FV7ELeJ3T3o","Талибан приедет в Москву / Министр культуры *%}^+€ / Твиттер ноет про ограничения","2021-03-16T16:42:41Z","UCsKiNBoIWLpIxU6vsAv3v3w","Артемий Лебедев","25","21.17.03","Артемий Лебедев|Лебедев|Артемий|Лебедев отвечает на вопросы|обзор новостей|новости политики|новости дизайна|дизайн|Локдаун|Гарри и Меган Маркл|good morning Britan|Норникель|Меган Маркл","215488","7853","1195","972","https://i.ytimg.com/vi/FV7ELeJ3T3o/default.jpg","False","False","Таймкоды: 00:00 Важнейшая новость00:10 Хакеры взломали 150 тысяч камер наблюдения, размещенных на заводе Теслы, в тюрьмах, школах, компаниях, больницах и госучреждениях 01:00 Центробанк нашел угрозу в Телеграм-каналах01:39 Объехавший весь мир на велосипеде израильтянин попал в смертельное ДТП недалеко от дома01:55 Джон Магуфули: вопросы по поводу пропажи президента Танзании 04:26 Ультрафиолетовый городской солнечный свет от Студио Русегард «очищает общественное пространство от коронавируса»05:18 Постановление Виндзорского суда ставит ковидодиссиденство во главу угла по делу о лишении родительских прав 06:31 Метрополитен планирует использовать деньги от продажи произведений искусства чтобы выжить в условиях пандемии07:09 Голикова допустила, что прививки от коронавируса могут стать регулярными 07:23 Отчет: еще несколько депутатов замешаны в масочном бизнесе 07:56 Израиль открывается для полностью провакцинированных обладателей «зеленого пропуска» — почти половина населения09:56 Генпрокурор Техаса угрожает подать в суд на чиновников Остина, если они не отменят местные правила ношения масок10:31 Правительство Флориды проголосовало за списание всех неоплаченных штрафов, назначенных в связи с КОВИД-19 10:58 Исследование Центра по контролю и профилактике заболеваний США показало, что 78% людей, госпитализированных из-за коронавируса имели избыточный вес или страдали от ожирения11:29 Локдаун был «самой большой ошибкой в области общественного здравоохранения»  12:25 Полицейские Угерске-Градиште жестоко задержали прохожего, не носившего маску и бросили его маленького ребенка на улице 12:57 Обезглавленный морской слизень может вырастить заново остальное тело 13:29 Семье убитого Флойда выплатят 27 миллионов долларов14:08 Губернатору Нью-Йорка грозит импичмент из-за обвинений в сексуальных домогательствах14:24 В Лондоне полиция разогнала акцию против насилия над женщинами15:37 Мексика полностью легализует марихуану16:07 ООН: швейцарский запрет никаба нарушает права человека16:41 Движение «Талибан» получило приглашение на конференцию по Афганистану в Москве17:01 Миллионы нарциссов будут гнить на полях Линкольншира 17:30 «Евровидение» отклонило песню белорусской группы, глумившейся над протестующими18:22 Суд в Индонезии отправил в тюрьму Наполеона Бонапарта18:39 Пирс Морган покидает шоу Гуд Морнинг Братания после скандала, вызванного его комментариями в адрес принца Гарри и Меган Маркл 19:46 Бельгийские лыжники отправились на склоны террикона  20:11 Госдума одобрила условия освобождения представителей власти от наказания за коррупционные нарушения21:22 На смартфоны россиян решили предустанавливать отечественный поисковик 21:35 Минцифры предложили обязать иностранные компании платить налоги с доходов российских блогеров от рекламы22:10 «Глубоко обеспокоены попытками заблокировать публичное общение в интернете». Твиттер — об ограничении своей работы в России22:44 Россия и Китай подписали меморандум о совместной научной лунной станции 23:25 «Норникель» выплатил гигантский штраф 23:53 Кинокритики решили наградить Навального «Белым слоном»24:44 В Никола-Ленивце на Масленицу устроили «Великое лежание» и сожгли «Замок корона-людоеда»25:14 В деревянном туалете главы минздрава Алтая нашли миллионы рублей25:25 «Да *б твою мать, поставили как обезьяне»: министр культуры Крыма выругалась матом на совещании с главой республики*****Спонсорская подписка: https://www.youtube.com/user/temalebedev/join*****Магазинус с нашими штуками и дизайнами: https://store.artlebedev.ru *****Почта для ошибок и замечаний: errata@artlebedev.ru ***** По вопросам рекламы: reklama@tema.ru По всем остальным вопросам: tema@tema.ruДомашняя страница: https://www.tema.ru/ Рабочая страница: https://www.artlebedev.ru *****Я социален: Бложе мой — https://blog.tema.ruТелеграм — https://t.me/temablog/Инстаграм — http://instagram.com/temalebedev/ Фейсбук — https://www.facebook.com/temalebedev*****Опасайтесь мошенников! Они соблазняют привлекательными предложениями, дополняя текст фразами типа адрес с которого я пишу можешь сверить под любым видео на моем канале или на данное письмо отвечать не нужно!. Вся официальная переписка ведется ТОЛЬКО с адресов @tema.ru или @artlebedev.ru, платежи НИКОГДА НЕ ПРИНИМАЮТСЯ на частные карты банков"
"r9gVstlUNMs","ОТКУДА ЗДЕСЬ ТАК МНОГО ЩУКИ?! Весенний жор щуки. Вот это рыбалка на жерлицы.","2021-03-16T14:00:28Z","UCsspPYzCpmjeStkAlcyK3yg","Always Alone","26","21.17.03","Рыбалка|Рыбалка с ночёвкой|рыбалка на крупного карася|ловля огромных сазанов|рыбалка на щуку|жерлицы|удачная рыбалка|повезло на рыбалке|весенний жор щуки|бешеный клёв щуки|весенняя рыбалка|зимняя рыбалка","430412","42767","375","2390","https://i.ytimg.com/vi/r9gVstlUNMs/default.jpg","False","False","Весенний жор щуки, вот это рыбалка! Разведка по щучьим местам.Моя рыбалка в Сибири https://www.youtube.com/watch?v=6Vq7W1PVPwEМой второй канал: https://www.youtube.com/channel/UCnAqY6NtcENFRyXa1JpOTUw"
"LKpqhgNRzTQ","шоу БРАТСКИЙ СТОЛ с Настей Рыбкой","2021-03-14T13:00:15Z","UCYFc8A8ZxeanxfBm4dyJUNg","KTV","23","21.17.03","КТВ|KTV|Непосредственно|Каха|сериал|Серго|юмор|камеди|камедиклаб|4сезонкаха","1226558","42723","34735","4690","https://i.ytimg.com/vi/LKpqhgNRzTQ/default.jpg","False","False","Скачай приложение Mamba по ссылке и получи VIP СТАТУС НА 7 ДНЕЙ В ПОДАРОК: https://go.onelink.me/Edf4/d20beb6c*ссылка активна ровно месяц со дня публикации видеоБезумное шоу «Скотский мир» с Музыкой - https://youtu.be/Zglf5EkkbEwВ Шоу Братский Стол Настя Рыбка по-честному рассказала о эскорте, о том, как туда попасть и сколько за это платят.  Так же Настя рассказала о том, кому лижут олигархи)Подпишись на Насhttps://instagram.com/sergo_artemkahttps://instagram.com/gosudarynia_rybkahttps://instagram.com/erevan.vartanhttps://instagram.com/ivanov_danihttps://instagram.com/ale_k_sanhttps://instagram.com/karlllitohttps://instagram.com/xachmaПодпишись на Канал: https://goo.gl/zksu5i Инстаграм: https://goo.gl/C7sBSrНепосредственно Каха на VK.com: http://vk.com/ktv.kaha1-й сезон: https://goo.gl/fsgxp22-й сезон: https://goo.gl/2wkOGo3-й сезон: https://goo.gl/45zQp04-й сезон: https://goo.gl/MF7GB3#Непосредственно #Непосредственнокаха #Каха"
"cIs7N8B300M","Дмитрий Марков и Поля из деревки в городе «которого нет» / Редакция АнтиТревел","2021-03-16T08:48:07Z","UC1eFXmJNkjITxPFWTy6RsWg","Редакция","22","21.17.03","редакция|пивоваров|алексей пивоваров|урюпинск|город урюпинск|урюпинск 2020|урюпинск с высоты птичьего полета|урюпинск пуховые платки|город урюпинск волгоградской области|путешествие в урюпинск|музей козы урюпинск|дмитрий марков и поля из деревки|дима марков|поля из деревки редакция|анти тревел шоу|анти тревел редакция","537142","34484","1637","3977","https://i.ytimg.com/vi/cIs7N8B300M/default.jpg","False","False","Заходите на Яндекс.Маркет: за постерами с фотографиями Димы и работами умельцев с 30 марта, а за покупками для жизни — прямо сейчас: https://clck.ru/TidgW Каналы, которые рекомендует посмотреть Дима:Ещенепознер: https://www.youtube.com/channel/UCNRYbltJXhf6DepS26-uSbQKCRW: https://www.youtube.com/user/kcrwLapinSchool: https://www.youtube.com/user/LapinSchoolСмотри свои любимые YouTube-каналы даже в поездках с самым быстрым интернетом от МегаФона: https://moscow.megafon.ru/internet/4g/ Авиасейлс для бизнеса: https://i.avs.io/yn7ont ***Мы продолжаем наш новый формат «АнтиТревел». На этот раз Дима Марков и Поля из деревки отправились в Урюпинск — город из старого анекдота: «А может бросить всё и уехать в Урюпинск?»Некоторые до сих пор думают, что Урюпинск — это квазитопоним (выдуманное название типа Мухосранска). Хотя на самом деле этот город по праву считается «столицей российской провинции».Содержание: 0:00 Начало0:52 Почему Дима с Полей бросили всё и уехали в Урюпинск 2:25 Что в центре города делает коза?4:27 Где поселились ведущие «АнтиТревела»6:10 Шопинг в «Узорах»10:06 Знакомство с урюпинскими активистами 11:30 Зачем Урюпинску арт-туалет?13:03 Первая кофейня в Урюпинске 16:19 Что такое «Гештальт» и кто его резиденты 18:19 Урюпинский стрит-арт и местный «Бэнкси»21:03 Почему в городе нет мусорных контейнеров? 22:45 Впечатления Димы и Поли от столицы русской провинции 25:40 Социальные семьи для одиноких пожилых людей 32:07 Самый старый в России деревянный вокзал34:07 Как превратить городской овраг в модный горнолыжный склон38:42 Куда делись все козы из «Музея козы»?40:22 Остались ли козы в хуторах?42:34 Местный предприниматель из «партии любителей пива»Инстаграм Димы: https://www.instagram.com/dcim.ru/ Инстаграм Поли: https://www.instagram.com/polyaizderevki/ ***Станьте спонсором «Редакции»:https://www.youtube.com/channel/UC1eFXmJNkjITxPFWTy6RsWg/joinМерч «Редакции»: https://mamcupy.com/catalog/redaktsiya/Подписывайтесь на наши социальные сети:Телеграм-канал «Редакции»:https://t.me/redakciya_channelИнстаграм Алексея: https://www.instagram.com/pivo_varovТикТок Алексея и «Редакции»: https://vm.tiktok.com/ZSgd7NJp/Редакция в «ВК»:https://vk.com/redakciya_pivovarovaКанал «Редакции» в вайбере: https://vb.me/redakcia_ytТвиттер Алексея: https://twitter.com/pivo_varov Редакция в фейсбуке:https://www.facebook.com/pivovarov.redОдноклассники:https://ok.ru/redakciyaНаш блог в «Дзене»:https://zen.yandex.ru/redakciyaСотрудничество и идеи:info@redakciya.comПо вопросам рекламы: newsroom@blogo-sphere.comПриложение «Редакции» в AppStore:https://clck.ru/MXaE9Приложение «Редакции» в Google Play:https://clck.ru/MXaFL#редакция #антитревел"
"DMvh2TI2iWY","Статус / Екатерина Шульман // 16.03.21 @Екатерина Шульман","2021-03-16T19:11:28Z","UCo4GExFphiUnNiMMExvFWdg","Эхо Москвы","25","21.17.03","эхо москвы|echo.msk.ru|Екатерина Шульман|Статус|Шульман|максим курников","90270","5445","157","209","https://i.ytimg.com/vi/DMvh2TI2iWY/default.jpg","False","False","Политолог Екатерина Шульман и журналист «Эха Москвы» Максим Курников в просветительской программе «СТАТУС». РАСШИФРОВКА: https://echo.msk.ru/programs/status/2805462-echo/Официальные аккаунты Шульман в соцсетях:YouTube — https://goo.gl/TYp6GmFacebook — https://fb.com/Ekaterina.Schulmann 🎨 https://www.instagram.com/antonenkodashЗвонки: +7 495 363-36-59СМС: +7 985 970-45-45Подписывайтесь на наш канал ➤➤  https://goo.gl/YJ528PСетка вещания — http://echo.msk.ru/scheduleПодпишитесь на другие каналы Эха Москвы:Эхо Общество — https://goo.gl/Pb2BkdЭхо Культура — https://goo.gl/4oSHPYЭхо Авто — https://goo.gl/pgkXNWЭхо Спорт — https://goo.gl/R69Uw3Детское Эхо — https://goo.gl/Q6ybofДилетант — https://goo.gl/AoS8H9"
"J3RxViUzlXI","#ТАНЦЕВАЛЬНАЯМУЗЫКА​​​​​♫Топ музыки Марта 2021 года  🎵 НОВИНКИ МУЗЫКИ 2021 RUSSISCHE MUSIK 2021# 97","2021-03-16T14:57:34Z","UCO7Pcfh0BOeMQlEr4K9Q9KQ","DJ Musical Profession","10","21.17.03","2020 музыка|хиты|музыка 2020|хиты 2020|русская музыка|клубная музыка|russische musik|русские хиты|русские хиты 2020|русская музыка 2020|музика 2020|музыка|новинки музыки|новинки музыки 2020|музыка 2020 русская|музыка 2020 русские хиты|хиты 2020 русские|russische musik 2020|музыка русская 2020|музыка в машину|2020|новинки музыка 2020|pop music|#ТАНЦЕВАЛЬНАЯМУЗЫКА🎵 ЛУЧШИЕ ПЕСНИ 2021- НОВИНКИ МУЗЫКИ 2021- RUSSISCHE MUSIK 2021","23277","110","16","0","https://i.ytimg.com/vi/J3RxViUzlXI/default.jpg","False","False","#ТАНЦЕВАЛЬНАЯМУЗЫКА​​​​​♫Топ музыки Марта 2021 года  🎵 НОВИНКИ МУЗЫКИ 2021 RUSSISCHE MUSIK 2021# 97💖Спасибо за просмотр💖👉Наслаждайся, не забывай любить👉Подписывайтесь на новые видео▶ ️ Нравится + Комментарий✅ + Поделиться✅ + Зарегистрируйтесь как избранноеМое Если вам нравится мое видео, пожалуйста, поставьте лайк, подпишитесь, поделитесь функцией, спасибо"
